Order Date,Due Date,Ship Date,Order Number,Product ID,Customer ID,Territory ID,Order Line Item,Order Quantity,Product Cost,Retail Price
00:00.0,00:00.0,00:00.0,SO62587,583,15710,7,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO62587,529,15710,7,2,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62587,539,15710,7,3,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO62587,222,15710,7,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62587,228,15710,7,5,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO62588,363,15685,8,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62588,485,15685,8,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62589,361,15114,8,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62589,485,15114,8,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62590,538,27677,1,1,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO62590,225,27677,1,2,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62590,489,27677,1,3,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO62591,529,26483,4,1,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62591,538,26483,4,2,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO62592,538,26271,4,1,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO62592,480,26271,4,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62593,538,11200,6,1,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO62594,540,25283,4,1,1,12.1924,32.6
00:00.0,00:00.0,00:00.0,SO62594,529,25283,4,2,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62594,480,25283,4,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62595,540,24821,1,1,1,12.1924,32.6
00:00.0,00:00.0,00:00.0,SO62595,480,24821,1,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62595,484,24821,1,3,1,2.9733,7.95
00:00.0,00:00.0,00:00.0,SO62596,540,24962,1,1,1,12.1924,32.6
00:00.0,00:00.0,00:00.0,SO62597,529,11091,6,1,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62597,540,11091,6,2,1,12.1924,32.6
00:00.0,00:00.0,00:00.0,SO62597,225,11091,6,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62597,488,11091,6,4,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO62598,478,21421,1,1,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62598,477,21421,1,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62598,217,21421,1,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62598,231,21421,1,4,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO62599,477,21460,4,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62599,478,21460,4,2,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62600,477,18405,4,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62601,528,15957,4,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62601,486,15957,4,2,1,59.466,159
00:00.0,00:00.0,00:00.0,SO62602,528,20070,6,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62602,214,20070,6,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62603,528,15858,4,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62603,480,15858,4,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62604,485,18411,6,1,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62605,477,21082,8,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62605,222,21082,8,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62605,225,21082,8,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62605,234,21082,8,4,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO62606,536,22304,10,1,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO62606,528,22304,10,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62606,480,22304,10,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62607,541,27303,7,1,1,10.8423,28.99
00:00.0,00:00.0,00:00.0,SO62608,530,25490,7,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62608,480,25490,7,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62609,485,16247,6,1,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62609,477,16247,6,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62609,225,16247,6,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62609,478,16247,6,4,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62610,528,14504,6,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62610,537,14504,6,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO62610,480,14504,6,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62611,477,13516,10,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62611,478,13516,10,2,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62612,485,15942,6,1,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62612,484,15942,6,2,1,2.9733,7.95
00:00.0,00:00.0,00:00.0,SO62613,485,13312,4,1,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62613,228,13312,4,2,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO62613,225,13312,4,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62614,380,20527,4,1,1,1554.9479,2443.35
00:00.0,00:00.0,00:00.0,SO62614,222,20527,4,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62615,380,20496,4,1,1,1554.9479,2443.35
00:00.0,00:00.0,00:00.0,SO62615,222,20496,4,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62616,359,12441,4,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62616,480,12441,4,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62617,357,14596,4,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO62617,485,14596,4,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62617,477,14596,4,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62617,478,14596,4,4,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62618,361,14572,4,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62618,485,14572,4,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62619,359,15567,6,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62619,485,15567,6,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62619,480,15567,6,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62619,484,15567,6,4,1,2.9733,7.95
00:00.0,00:00.0,00:00.0,SO62620,357,14394,1,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO62620,485,14394,1,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62620,480,14394,1,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62621,359,13622,9,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62621,485,13622,9,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62622,363,13631,9,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62622,537,13631,9,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO62622,528,13631,9,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62622,214,13631,9,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62623,584,22782,4,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO62623,538,22782,4,2,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO62623,529,22782,4,3,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62623,480,22782,4,4,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62624,575,13590,10,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO62624,479,13590,10,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62624,477,13590,10,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62625,573,13605,7,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO62625,477,13605,7,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62625,479,13605,7,3,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62626,574,11892,9,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO62627,584,27514,9,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO62628,225,12927,4,1,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62629,538,24456,9,1,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO62630,485,18306,9,1,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62630,471,18306,9,2,1,23.749,63.5
00:00.0,00:00.0,00:00.0,SO62631,528,25054,9,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62631,222,25054,9,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62631,472,25054,9,3,1,23.749,63.5
00:00.0,00:00.0,00:00.0,SO62632,475,13621,9,1,1,26.1763,69.99
00:00.0,00:00.0,00:00.0,SO62633,474,13140,9,1,1,26.1763,69.99
00:00.0,00:00.0,00:00.0,SO62634,540,14016,9,1,1,12.1924,32.6
00:00.0,00:00.0,00:00.0,SO62634,463,14016,9,2,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62635,234,14034,9,1,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO62636,234,14072,9,1,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO62637,225,15020,9,1,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62638,581,21669,10,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO62639,600,14965,7,1,1,294.5797,539.99
00:00.0,00:00.0,00:00.0,SO62639,528,14965,7,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62639,535,14965,7,3,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO62639,480,14965,7,4,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62640,582,25492,8,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO62640,539,25492,8,2,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO62640,529,25492,8,3,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62640,217,25492,8,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62641,357,15928,8,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO62641,477,15928,8,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62641,478,15928,8,3,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62641,467,15928,8,4,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62642,353,15691,10,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO62642,478,15691,10,2,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62642,477,15691,10,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62642,214,15691,10,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62642,225,15691,10,5,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62643,225,12985,4,1,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62644,539,28984,1,1,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO62644,529,28984,1,2,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62645,530,28059,4,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62645,477,28059,4,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62645,479,28059,4,3,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62645,473,28059,4,4,1,23.749,63.5
00:00.0,00:00.0,00:00.0,SO62646,530,28577,1,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62646,480,28577,1,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62647,540,24290,1,1,1,12.1924,32.6
00:00.0,00:00.0,00:00.0,SO62648,536,22269,4,1,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO62648,528,22269,4,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62648,214,22269,4,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62648,463,22269,4,4,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62649,474,28640,6,1,1,26.1763,69.99
00:00.0,00:00.0,00:00.0,SO62650,477,17530,1,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62650,234,17530,1,2,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO62650,465,17530,1,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62651,528,15508,1,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62651,217,15508,1,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62652,528,23284,6,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62652,222,23284,6,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62653,485,17194,8,1,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62653,478,17194,8,2,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62653,487,17194,8,3,1,20.5663,54.99
00:00.0,00:00.0,00:00.0,SO62653,467,17194,8,4,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62654,528,15090,8,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62654,486,15090,8,2,1,59.466,159
00:00.0,00:00.0,00:00.0,SO62655,539,20804,10,1,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO62656,528,21079,10,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62656,536,21079,10,2,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO62656,480,21079,10,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62657,535,17707,8,1,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO62657,528,17707,8,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62657,480,17707,8,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62658,536,19514,8,1,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO62658,528,19514,8,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62658,222,19514,8,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62658,225,19514,8,4,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62659,537,11019,6,1,1,13.09,35
00:00.0,00:00.0,00:00.0,SO62659,480,11019,6,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62660,537,12136,6,1,1,13.09,35
00:00.0,00:00.0,00:00.0,SO62660,528,12136,6,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62660,214,12136,6,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62660,467,12136,6,4,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62661,528,13920,6,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62661,537,13920,6,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO62661,484,13920,6,3,1,2.9733,7.95
00:00.0,00:00.0,00:00.0,SO62662,485,16950,6,1,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62662,477,16950,6,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62662,478,16950,6,3,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62662,234,16950,6,4,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO62663,361,14510,1,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62663,537,14510,1,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO62663,528,14510,1,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62663,480,14510,1,4,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62664,359,14585,4,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62664,485,14585,4,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62665,353,12902,6,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO62665,478,12902,6,2,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62666,363,14448,1,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62666,528,14448,1,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62666,537,14448,1,3,1,13.09,35
00:00.0,00:00.0,00:00.0,SO62666,222,14448,1,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62667,353,14421,1,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO62667,537,14421,1,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO62667,528,14421,1,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62667,481,14421,1,4,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62668,561,11344,10,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO62668,477,11344,10,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62668,479,11344,10,3,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62668,463,11344,10,4,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62669,564,17191,8,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO62670,580,20264,9,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO62670,489,20264,9,2,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO62671,380,20444,9,1,1,1554.9479,2443.35
00:00.0,00:00.0,00:00.0,SO62671,477,20444,9,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62671,479,20444,9,3,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62671,228,20444,9,4,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO62672,372,20445,9,1,1,1554.9479,2443.35
00:00.0,00:00.0,00:00.0,SO62672,540,20445,9,2,1,12.1924,32.6
00:00.0,00:00.0,00:00.0,SO62672,463,20445,9,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62673,380,17352,9,1,1,1554.9479,2443.35
00:00.0,00:00.0,00:00.0,SO62674,378,20610,9,1,1,1554.9479,2443.35
00:00.0,00:00.0,00:00.0,SO62675,382,25214,9,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO62675,539,25214,9,2,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO62675,529,25214,9,3,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62676,363,13114,9,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62676,485,13114,9,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62676,214,13114,9,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62677,359,13633,9,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62677,537,13633,9,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO62677,528,13633,9,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62677,222,13633,9,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62678,361,13139,9,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62678,528,13139,9,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62678,537,13139,9,3,1,13.09,35
00:00.0,00:00.0,00:00.0,SO62678,487,13139,9,4,1,20.5663,54.99
00:00.0,00:00.0,00:00.0,SO62679,560,25436,4,1,1,755.1508,1214.85
00:00.0,00:00.0,00:00.0,SO62679,541,25436,4,2,1,10.8423,28.99
00:00.0,00:00.0,00:00.0,SO62680,585,29168,4,1,1,461.4448,742.35
00:00.0,00:00.0,00:00.0,SO62680,477,29168,4,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62680,479,29168,4,3,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62680,225,29168,4,4,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62681,575,24685,4,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO62681,225,24685,4,2,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62682,563,26057,4,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO62682,530,26057,4,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62682,541,26057,4,3,1,10.8423,28.99
00:00.0,00:00.0,00:00.0,SO62682,214,26057,4,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62682,234,26057,4,5,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO62682,465,26057,4,6,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62683,561,12154,6,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO62683,222,12154,6,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62684,604,22864,1,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO62684,538,22864,1,2,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO62684,480,22864,1,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62684,484,22864,1,4,1,2.9733,7.95
00:00.0,00:00.0,00:00.0,SO62685,584,16873,6,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO62685,479,16873,6,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62685,467,16873,6,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62685,477,16873,6,4,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62686,390,20401,4,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO62686,539,20401,4,2,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO62686,529,20401,4,3,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62686,217,20401,4,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62687,581,17561,4,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO62687,214,17561,4,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62688,388,24054,10,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO62688,490,24054,10,2,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO62689,604,26992,10,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO62689,214,26992,10,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62689,225,26992,10,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62690,604,22471,7,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO62690,538,22471,7,2,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO62691,574,11898,9,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO62692,590,14348,9,1,1,419.7784,769.49
00:00.0,00:00.0,00:00.0,SO62692,475,14348,9,2,1,26.1763,69.99
00:00.0,00:00.0,00:00.0,SO62692,467,14348,9,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62692,489,14348,9,4,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO62693,575,11893,9,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO62693,482,11893,9,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62693,214,11893,9,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62694,584,23325,9,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO62694,479,23325,9,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62694,477,23325,9,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62695,222,11771,1,1,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62695,465,11771,1,2,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO62696,535,13044,9,1,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO62697,485,19104,9,1,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO62697,482,19104,9,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62698,477,29338,9,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62698,222,29338,9,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62699,477,23345,9,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62700,478,11114,9,1,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62700,477,11114,9,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62700,214,11114,9,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62701,592,17889,10,1,1,308.2179,564.99
00:00.0,00:00.0,00:00.0,SO62701,217,17889,10,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62702,380,13405,7,1,1,1554.9479,2443.35
00:00.0,00:00.0,00:00.0,SO62702,479,13405,7,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO62702,477,13405,7,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62703,363,15693,8,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO62704,488,11720,4,1,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO62705,529,11157,1,1,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62705,480,11157,1,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62706,529,29200,1,1,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62706,480,29200,1,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62707,530,28008,1,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62707,480,28008,1,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62708,535,25931,1,1,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO62708,480,25931,1,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO62709,529,27430,1,1,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO62709,538,27430,1,2,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO62709,484,27430,1,3,1,2.9733,7.95
00:00.0,00:00.0,00:00.0,SO62710,536,11500,6,1,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO62711,477,21804,1,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62711,478,21804,1,2,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO62712,536,22861,1,1,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO62712,528,22861,1,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62712,214,22861,1,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO62713,476,19888,4,1,1,26.1763,69.99
00:00.0,00:00.0,00:00.0,SO62713,231,19888,4,2,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO62714,476,20107,1,1,1,26.1763,69.99
00:00.0,00:00.0,00:00.0,SO62715,477,13423,6,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO62715,484,13423,6,2,1,2.9733,7.95
00:00.0,00:00.0,00:00.0,SO62716,225,18663,4,1,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO62716,477,18663,4,2,1,1.8663,4.99
